network : copy_seq2seq
cuda_device : 0
seed : 0
spv_proportion : 100
truncated : False
domain : personage
dialog_path : data/dialogue/PersonageNLG/train.json
slot_path : data/dialogue/PersonageNLG/slot_value.json
personality_path : data/dialogue/PersonageNLG/personality.json
split : 3
grad_clip_norm : 1.0
max_turn : 100
emb_size : 64
hidden_size : 64
lr : 0.001
lr_decay : 0.9
batch_size : 32
dropout_rate : 0.0
epoch_num : 100
cuda : False
early_stop_count : 30
vocab_size : None
remove_slot_value : True
encoder_layer_num : 1
beam_search : False
beam_size : 5
beam_len_bonus : 0.5
teacher_force : True
model_path : ./models/copy_seq2seq_personage.pkl
result_path : ./results/copy_seq2seq_personage.csv
vocab_path : ./vocabs/personage_wValue.p
slot_max_ts : 29
text_max_ts : 62
personality_size : 5
mode : train
START_CSV_SECTION
dial_id,slot_value,slot_seq,slot_value_seq,personality,delex_text,text,pred_delex_text,pred_text
4150,"{'name': 'nameVariable', 'food': 'Japanese', 'area': 'riverside'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'japanese', 'EOS_food', 'area', 'riverside', 'EOS_area', 'EOS_A']",extravert,"['nameVariable', 'is', 'in', 'areaVariable', 'pal', 'and', 'it', 'is', 'a', 'foodVariable', 'place', ',', 'you', 'know', '.', 'EOS']","['nameVariable', 'is', 'in', 'riverside', 'pal', 'and', 'it', 'is', 'a', 'japanese', 'place', ',', 'you', 'know', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'i', ',', 'not', 'sure', '.', 'nameVariable', 'is', 'is', 'foodVariable', 'place', 'in', 'in', 'in', 'in', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11694,"{'name': 'nameVariable', 'eatType': 'restaurant', 'customerRating': 'decent'}","['name', 'nameVariable', 'EOS_name', 'eat', 'type', 'eatTypeVariable', 'EOS_eatType', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'eat', 'type', 'restaurant', 'EOS_eatType', 'customer', 'rating', 'decent', 'EOS_customerRating', 'EOS_A']",agreeable,"['did', 'you', 'say', 'nameVariable', '?', 'well', ',', 'ok', 'it', 'is', 'a', 'eatTypeVariable', 'and', 'it', 'has', 'a', 'rather', 'customerRatingVariable', 'rating', ',', 'you', 'see', '?', 'EOS']","['did', 'you', 'say', 'nameVariable', '?', 'well', ',', 'ok', 'it', 'is', 'a', 'restaurant', 'and', 'it', 'has', 'a', 'rather', 'decent', 'rating', ',', 'you', 'see', '?', 'EOS']","['nameVariable', ""'s"", 'a', ',', 'nameVariable', '...', 'nameVariable', ',', 'nameVariable', '.', 'is', 'a', 'eatTypeVariable', ',', 'a', 'a', 'customerRatingVariable', 'rating', 'a', 'customerRatingVariable', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
2371,"{'name': 'nameVariable', 'customerRating': 'decent', 'near': 'nearVariable'}","['name', 'nameVariable', 'EOS_name', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'near', 'nearVariable', 'EOS_near', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'customer', 'rating', 'decent', 'EOS_customerRating', 'near', 'nearvariable', 'EOS_near', 'EOS_A']",agreeable,"['let', ""'s"", 'see', ',', 'nameVariable', '...', 'right', ',', 'i', 'see', 'it', 'has', 'a', 'quite', 'customerRatingVariable', 'rating', ',', 'also', 'it', 'is', 'near', 'nearVariable', ',', 'okay', '?', 'EOS']","['let', ""'s"", 'see', ',', 'nameVariable', '...', 'right', ',', 'i', 'see', 'it', 'has', 'a', 'quite', 'decent', 'rating', ',', 'also', 'it', 'is', 'near', 'nearVariable', ',', 'okay', '?', 'EOS']","['nameVariable', ""'s"", 'see', 'nearVariable', 'i', ',', 'find', 'nameVariable', '.', 'nameVariable', 'is', 'near', 'nearVariable', 'with', 'a', 'customerRatingVariable', 'rating', 'rating', 'EOS', 'EOS', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
2006,"{'name': 'nameVariable', 'eatType': 'restaurant', 'area': 'city centre'}","['name', 'nameVariable', 'EOS_name', 'eat', 'type', 'eatTypeVariable', 'EOS_eatType', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'eat', 'type', 'restaurant', 'EOS_eatType', 'area', 'city centre', 'EOS_area', 'EOS_A']",agreeable,"['did', 'you', 'say', 'nameVariable', '?', 'well', ',', 'ok', ',', 'it', 'is', 'sort', 'of', 'in', 'city', 'centre', ',', 'also', 'it', 'is', 'a', 'eatTypeVariable', ',', 'you', 'see', '?', 'EOS']","['did', 'you', 'say', 'nameVariable', '?', 'well', ',', 'ok', ',', 'it', 'is', 'sort', 'of', 'in', 'city', 'centre', ',', 'also', 'it', 'is', 'a', 'restaurant', ',', 'you', 'see', '?', 'EOS']","['nameVariable', 'is', 'see', 'eatTypeVariable', ',', 'can', 'find', ',', '.', 'nameVariable', 'is', ',', 'is', 'is', 'it', 'is', 'is', 'is', 'is', 'in', 'eatTypeVariable', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
1666,"{'name': 'nameVariable', 'eatType': 'restaurant', 'food': 'Indian'}","['name', 'nameVariable', 'EOS_name', 'eat', 'type', 'eatTypeVariable', 'EOS_eatType', 'food', 'foodVariable', 'EOS_food', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'eat', 'type', 'restaurant', 'EOS_eatType', 'food', 'indian', 'EOS_food', 'EOS_A']",conscientiousness,"['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'well', ',', 'i', 'see', 'it', 'is', 'a', 'eatTypeVariable', ',', 'also', 'it', 'is', 'an', 'foodVariable', 'eatTypeVariable', '.', 'EOS']","['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'well', ',', 'i', 'see', 'it', 'is', 'a', 'restaurant', ',', 'also', 'it', 'is', 'an', 'indian', 'restaurant', '.', 'EOS']","['oh', 'god', 'oh', 'gosh', 'i', 'do', ""n't"", 'know', '.', 'nameVariable', 'is', 'a', 'is', 'a', 'a', 'a', 'is', 'a', 'it', 'is', 'a', 'eatTypeVariable', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
12165,"{'name': 'nameVariable', 'food': 'Indian', 'customerRating': 'low'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'indian', 'EOS_food', 'customer', 'rating', 'low', 'EOS_customerRating', 'EOS_A']",disagreeable,"['actually', ',', 'everybody', 'knows', 'that', 'nameVariable', 'is', 'an', 'foodVariable', 'restaurant', 'with', 'a', 'damn', 'customerRatingVariable', 'rating', '.', 'EOS']","['actually', ',', 'everybody', 'knows', 'that', 'nameVariable', 'is', 'an', 'indian', 'restaurant', 'with', 'a', 'damn', 'low', 'rating', '.', 'EOS']","['nameVariable', ""'s"", 'see', 'foodVariable', 'place', '...', 'nameVariable', ',', 'nameVariable', '.', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'customerRatingVariable', 'rating', 'rating', 'EOS', 'customerRatingVariable', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
15026,"{'name': 'nameVariable', 'food': 'French', 'area': 'riverside'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'french', 'EOS_food', 'area', 'riverside', 'EOS_area', 'EOS_A']",disagreeable,"['nameVariable', 'is', 'in', 'areaVariable', ',', 'also', 'it', 'is', 'a', 'foodVariable', 'restaurant', ',', 'actually', '.', 'EOS']","['nameVariable', 'is', 'in', 'riverside', ',', 'also', 'it', 'is', 'a', 'french', 'restaurant', ',', 'actually', '.', 'EOS']","['oh', 'god', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'is', 'nameVariable', 'is', 'is', 'foodVariable', 'place', 'in', 'in', 'in', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
7334,"{'name': 'nameVariable', 'food': 'fast food', 'familyFriendly': 'no'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'fast food', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']",agreeable,"['let', ""'s"", 'see', ',', 'nameVariable', '...', 'oh', 'i', 'see', 'it', 'is', 'a', 'fast', 'food', 'restaurant', ',', 'also', 'it', 'is', ""n't"", 'rather', 'kid', 'friendly', ',', 'and', 'it', ""'s"", 'a', 'restaurant', ',', 'you', 'see', '?', 'EOS']","['let', ""'s"", 'see', ',', 'nameVariable', '...', 'oh', 'i', 'see', 'it', 'is', 'a', 'fast', 'food', 'restaurant', ',', 'also', 'it', 'is', ""n't"", 'rather', 'kid', 'friendly', ',', 'and', 'it', ""'s"", 'a', 'restaurant', ',', 'you', 'see', '?', 'EOS']","['nameVariable', 'is', 'see', ',', 'place', ',', 'find', 'on', 'is', 'nameVariable', 'is', ""n't"", ',', 'is', 'it', 'it', 'it', 'it', 'it', 'it', 'it', 'friendly', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11823,"{'name': 'nameVariable', 'priceRange': 'high', 'familyFriendly': 'yes'}","['name', 'nameVariable', 'EOS_name', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'family', 'friendly', 'yes', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'price', 'range', 'high', 'EOS_priceRange', 'family', 'friendly', 'yes', 'EOS_familyFriendly', 'EOS_A']",extravert,"['nameVariable', 'is', 'family', 'friendly', ',', 'you', 'know', 'and', 'it', ""'s"", 'expensive', 'friend', '!', 'EOS']","['nameVariable', 'is', 'family', 'friendly', ',', 'you', 'know', 'and', 'it', ""'s"", 'expensive', 'friend', '!', 'EOS']","['nameVariable', 'is', 'see', ',', ',', '...', 'find', ',', 'nameVariable', '.', 'is', ',', 'it', 'is', 'friendly', 'and', 'it', 'friendly', '.', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
13830,"{'name': 'nameVariable', 'food': 'English', 'priceRange': 'cheap'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'english', 'EOS_food', 'price', 'range', 'cheap', 'EOS_priceRange', 'EOS_A']",extravert,"['nameVariable', 'is', 'priceRangeVariable', 'and', 'an', 'foodVariable', 'place', ',', 'you', 'know', 'friend', '!', 'EOS']","['nameVariable', 'is', 'cheap', 'and', 'an', 'english', 'place', ',', 'you', 'know', 'friend', '!', 'EOS']","['nameVariable', 'is', 'see', ',', 'i', '...', 'find', ',', 'nameVariable', '.', 'is', ',', 'foodVariable', 'it', 'is', 'a', 'foodVariable', 'restaurant', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11373,"{'name': 'nameVariable', 'area': 'riverside', 'familyFriendly': 'no'}","['name', 'nameVariable', 'EOS_name', 'area', 'areaVariable', 'EOS_area', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'area', 'riverside', 'EOS_area', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']",disagreeable,"['actually', ',', 'i', 'thought', 'everybody', 'knew', 'that', 'nameVariable', 'is', 'in', 'areaVariable', ',', 'also', 'it', 'is', ""n't"", 'damn', 'kid', 'friendly', '.', 'EOS']","['actually', ',', 'i', 'thought', 'everybody', 'knew', 'that', 'nameVariable', 'is', 'in', 'riverside', ',', 'also', 'it', 'is', ""n't"", 'damn', 'kid', 'friendly', '.', 'EOS']","['nameVariable', 'is', 'in', 'nameVariable', '?', 'i', ',', 'nameVariable', 'is', '.', 'is', 'in', 'is', 'friendly', 'it', 'it', 'it', 'it', 'it', 'it', 'in', 'friendly', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
12053,"{'name': 'nameVariable', 'food': 'fast food', 'priceRange': 'moderate'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'fast food', 'EOS_food', 'price', 'range', 'moderate', 'EOS_priceRange', 'EOS_A']",agreeable,"['did', 'you', 'say', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'rather', 'moderately', 'priced', 'pal', 'and', 'it', ""'s"", 'a', 'fast', 'food', 'restaurant', ',', 'alright', '?', 'EOS']","['did', 'you', 'say', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'rather', 'moderately', 'priced', 'pal', 'and', 'it', ""'s"", 'a', 'fast', 'food', 'restaurant', ',', 'alright', '?', 'EOS']","['nameVariable', 'is', 'see', ',', 'i', '...', 'nameVariable', ',', '.', 'nameVariable', 'is', 'a', 'foodVariable', 'a', 'and', 'a', 'a', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
7542,"{'name': 'nameVariable', 'food': 'English', 'priceRange': 'high'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'english', 'EOS_food', 'price', 'range', 'high', 'EOS_priceRange', 'EOS_A']",disagreeable,"['nameVariable', 'is', 'an', 'foodVariable', 'restaurant', 'and', 'it', 'is', 'expensive', '.', 'EOS']","['nameVariable', 'is', 'an', 'english', 'restaurant', 'and', 'it', 'is', 'expensive', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'i', '...', 'find', ',', 'nameVariable', '.', 'is', 'is', 'foodVariable', 'foodVariable', 'and', 'it', 'is', 'a', 'foodVariable', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
3780,"{'name': 'nameVariable', 'priceRange': 'cheap', 'customerRating': 'average'}","['name', 'nameVariable', 'EOS_name', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'price', 'range', 'cheap', 'EOS_priceRange', 'customer', 'rating', 'average', 'EOS_customerRating', 'EOS_A']",conscientiousness,"['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'well', ',', 'i', 'think', 'that', 'nameVariable', 'is', 'priceRangeVariable', 'with', 'an', 'customerRatingVariable', 'rating', '.', 'EOS']","['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'well', ',', 'i', 'think', 'that', 'nameVariable', 'is', 'cheap', 'with', 'an', 'average', 'rating', '.', 'EOS']","['let', ""'s"", 'see', ',', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'is', ',', ',', 'with', 'a', 'customerRatingVariable', 'rating', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11981,"{'name': 'nameVariable', 'food': 'Italian', 'priceRange': 'cheap'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'italian', 'EOS_food', 'price', 'range', 'cheap', 'EOS_priceRange', 'EOS_A']",disagreeable,"['nameVariable', 'is', 'an', 'foodVariable', 'place', ',', 'also', 'nameVariable', 'is', 'damn', 'priceRangeVariable', '.', 'EOS']","['nameVariable', 'is', 'an', 'italian', 'place', ',', 'also', 'nameVariable', 'is', 'damn', 'cheap', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'nameVariable', '...', 'nameVariable', ',', '.', '.', 'is', 'a', ',', 'a', 'foodVariable', 'a', 'restaurant', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
8536,"{'name': 'nameVariable', 'food': 'English', 'priceRange': '20-25'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'english', 'EOS_food', 'price', 'range', '20-25', 'EOS_priceRange', 'EOS_A']",disagreeable,"['basically', ',', 'i', 'thought', 'everybody', 'knew', 'that', 'nameVariable', 'is', 'an', 'foodVariable', 'restaurant', 'and', 'it', 'has', 'a', 'price', 'range', 'of', 'damn', '£20-25', '.', 'EOS']","['basically', ',', 'i', 'thought', 'everybody', 'knew', 'that', 'nameVariable', 'is', 'an', 'english', 'restaurant', 'and', 'it', 'has', 'a', 'price', 'range', 'of', 'damn', '£20-25', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'i', '...', 'nameVariable', ',', '.', 'nameVariable', 'is', ',', 'foodVariable', 'is', 'and', 'foodVariable', 'restaurant', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
3434,"{'name': 'nameVariable', 'food': 'Indian', 'customerRating': 'excellent'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'indian', 'EOS_food', 'customer', 'rating', 'excellent', 'EOS_customerRating', 'EOS_A']",unconscientiousness,"['oh', 'god', 'oh', 'gosh', 'i', 'am', 'not', 'sure', '.', 'err', '...', 'nameVariable', 'is', 'an', 'foodVariable', 'place', ',', 'also', 'it', 'has', 'a', 'customerRatingVariable', 'rating', '.', 'EOS']","['oh', 'god', 'oh', 'gosh', 'i', 'am', 'not', 'sure', '.', 'err', '...', 'nameVariable', 'is', 'an', 'indian', 'place', ',', 'also', 'it', 'has', 'a', 'excellent', 'rating', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'nameVariable', '...', 'find', ',', 'nameVariable', '.', 'is', 'a', 'foodVariable', 'a', 'a', 'a', 'a', 'customerRatingVariable', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
7753,"{'name': 'nameVariable', 'food': 'English', 'near': 'nearVariable'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'near', 'nearVariable', 'EOS_near', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'english', 'EOS_food', 'near', 'nearvariable', 'EOS_near', 'EOS_A']",agreeable,"['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'i', 'see', ',', 'yeah', 'it', 'is', 'an', 'foodVariable', 'restaurant', ',', 'also', 'it', 'is', 'sort', 'of', 'near', 'nearVariable', ',', 'you', 'see', '?', 'EOS']","['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'i', 'see', ',', 'yeah', 'it', 'is', 'an', 'english', 'restaurant', ',', 'also', 'it', 'is', 'sort', 'of', 'near', 'nearVariable', ',', 'you', 'see', '?', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'i', 'about', 'not', ',', '.', 'nameVariable', 'is', ',', 'foodVariable', 'place', 'near', 'nearVariable', ',', 'EOS', 'EOS', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
