696,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""fast food"", ""price"", ""range"", ""moderate"", ""area"", ""riverside"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]",disagreeable,"oh god oh gosh everybody knows that nameVariable is in areaVariable , also it is priceRangeVariable priced . nameVariable is near nearVariable . it is a eatTypeVariable . it 's a foodVariable restaurant . it is familyFriendlyVariable .","oh god oh gosh everybody knows that nameVariable is in riverside , also it is moderately priced . nameVariable is near nearVariable . it is a pub . it 's a fast food restaurant . it is n't kid friendly .","oh god come on nameVariable is priceRangeVariable priced , a foodVariable place and familyFriendlyVariable near nearVariable and it is a eatTypeVariable .",,"[""oh"", ""god"", ""oh"", ""gosh"", ""everybody"", ""knows"", ""that"", ""nameVariable"", ""is"", ""in"", ""areaVariable"", "","", ""also"", ""it"", ""is"", ""priceRangeVariable"", ""priced"", ""."", ""nameVariable"", ""is"", ""near"", ""nearVariable"", ""."", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""."", ""it"", ""'s"", ""a"", ""foodVariable"", ""restaurant"", ""."", ""it"", ""is"", ""familyFriendlyVariable"", "".""]","[""oh"", ""god"", ""oh"", ""gosh"", ""everybody"", ""knows"", ""that"", ""nameVariable"", ""is"", ""in"", ""riverside"", "","", ""also"", ""it"", ""is"", ""moderately"", ""priced"", ""."", ""nameVariable"", ""is"", ""near"", ""nearVariable"", ""."", ""it"", ""is"", ""a"", ""pub"", ""."", ""it"", ""'s"", ""a"", ""fast"", ""food"", ""restaurant"", ""."", ""it"", ""is"", ""n't"", ""kid"", ""friendly"", "".""]","[""oh"", ""god"", ""come"", ""on"", ""nameVariable"", ""is"", ""priceRangeVariable"", ""priced"", "","", ""a"", ""foodVariable"", ""place"", ""and"", ""familyFriendlyVariable"", ""near"", ""nearVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "".""]",[],disagreeable
150,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""english"", ""price"", ""range"", ""high"", ""area"", ""city centre"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",agreeable,"let 's see , nameVariable ... yeah , i see it is an foodVariable restaurant , expensive near nearVariable and quite familyFriendlyVariable in areaVariable , also it is a eatTypeVariable , you see ?","let 's see , nameVariable ... yeah , i see it is an english restaurant , expensive near nearVariable and quite family friendly in city centre , also it is a pub , you see ?","you want to know more about nameVariable ? yeah it is an foodVariable restaurant and rather near nearVariable priceRangeVariable in areaVariable , also it is a eatTypeVariable , and it is n't somewhat familyFriendlyVariable , alright ?",,"[""let"", ""'s"", ""see"", "","", ""nameVariable"", ""..."", ""yeah"", "","", ""i"", ""see"", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", "","", ""expensive"", ""near"", ""nearVariable"", ""and"", ""quite"", ""familyFriendlyVariable"", ""in"", ""areaVariable"", "","", ""also"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""you"", ""see"", ""?""]","[""let"", ""'s"", ""see"", "","", ""nameVariable"", ""..."", ""yeah"", "","", ""i"", ""see"", ""it"", ""is"", ""an"", ""english"", ""restaurant"", "","", ""expensive"", ""near"", ""nearVariable"", ""and"", ""quite"", ""family"", ""friendly"", ""in"", ""city"", ""centre"", "","", ""also"", ""it"", ""is"", ""a"", ""pub"", "","", ""you"", ""see"", ""?""]","[""you"", ""want"", ""to"", ""know"", ""more"", ""about"", ""nameVariable"", ""?"", ""yeah"", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", ""and"", ""rather"", ""near"", ""nearVariable"", ""priceRangeVariable"", ""in"", ""areaVariable"", "","", ""also"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""and"", ""it"", ""is"", ""n't"", ""somewhat"", ""familyFriendlyVariable"", "","", ""alright"", ""?""]",[],agreeable
517,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""English"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""customer"", ""rating"", ""customerRatingVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""restaurant"", ""food"", ""english"", ""price"", ""range"", ""moderate"", ""customer"", ""rating"", ""mediocre"", ""area"", ""riverside"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",conscientiousness,"let 's see what we can find on nameVariable . well , i see , i guess it is familyFriendlyVariable , an foodVariable place in areaVariable and priceRangeVariable priced near nearVariable . it is a eatTypeVariable and it has a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see , i guess it is kid friendly , an english place in riverside and moderately priced near nearVariable . it is a restaurant and it has a mediocre rating .","you want to know more about nameVariable ? i see , i do n't know . i suppose it is a eatTypeVariable with a customerRatingVariable rating , also it is an foodVariable restaurant , nearVariable and areaVariable and priceRangeVariable priced and it is familyFriendlyVariable .",,"[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""well"", "","", ""i"", ""see"", "","", ""i"", ""guess"", ""it"", ""is"", ""familyFriendlyVariable"", "","", ""an"", ""foodVariable"", ""place"", ""in"", ""areaVariable"", ""and"", ""priceRangeVariable"", ""priced"", ""near"", ""nearVariable"", ""."", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""and"", ""it"", ""has"", ""a"", ""customerRatingVariable"", ""rating"", "".""]","[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""well"", "","", ""i"", ""see"", "","", ""i"", ""guess"", ""it"", ""is"", ""kid"", ""friendly"", "","", ""an"", ""english"", ""place"", ""in"", ""riverside"", ""and"", ""moderately"", ""priced"", ""near"", ""nearVariable"", ""."", ""it"", ""is"", ""a"", ""restaurant"", ""and"", ""it"", ""has"", ""a"", ""mediocre"", ""rating"", "".""]","[""you"", ""want"", ""to"", ""know"", ""more"", ""about"", ""nameVariable"", ""?"", ""i"", ""see"", "","", ""i"", ""do"", ""n't"", ""know"", ""."", ""i"", ""suppose"", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""with"", ""a"", ""customerRatingVariable"", ""rating"", "","", ""also"", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", "","", ""nearVariable"", ""and"", ""areaVariable"", ""and"", ""priceRangeVariable"", ""priced"", ""and"", ""it"", ""is"", ""familyFriendlyVariable"", "".""]",[],conscientiousness
81,"{""name"": ""nameVariable"", ""eatType"": ""coffee shop"", ""customerRating"": ""excellent"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""customer"", ""rating"", ""customerRatingVariable"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""coffee shop"", ""customer"", ""rating"", ""excellent"", ""near"", ""nearVariable"", ""EOS_A""]",disagreeable,"basically , everybody knows that nameVariable is near nearVariable with a damn customerRatingVariable rating and nameVariable is a eatTypeVariable .","basically , everybody knows that nameVariable is near nearVariable with a damn excellent rating and nameVariable is a coffee shop .",nameVariable is a foodVariable place and it is near nearVariable . it is a eatTypeVariable . it has a damn customerRatingVariable rating .,,"[""basically"", "","", ""everybody"", ""knows"", ""that"", ""nameVariable"", ""is"", ""near"", ""nearVariable"", ""with"", ""a"", ""damn"", ""customerRatingVariable"", ""rating"", ""and"", ""nameVariable"", ""is"", ""a"", ""eatTypeVariable"", "".""]","[""basically"", "","", ""everybody"", ""knows"", ""that"", ""nameVariable"", ""is"", ""near"", ""nearVariable"", ""with"", ""a"", ""damn"", ""excellent"", ""rating"", ""and"", ""nameVariable"", ""is"", ""a"", ""coffee"", ""shop"", "".""]","[""nameVariable"", ""is"", ""a"", ""foodVariable"", ""place"", ""and"", ""it"", ""is"", ""near"", ""nearVariable"", ""."", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""."", ""it"", ""has"", ""a"", ""damn"", ""customerRatingVariable"", ""rating"", "".""]",[],disagreeable
645,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""english"", ""area"", ""city centre"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",agreeable,"let 's see what we can find on nameVariable . it seems that it is rather familyFriendlyVariable and an foodVariable restaurant in areaVariable . it is a eatTypeVariable , also it is kind of near nearVariable , okay ?","let 's see what we can find on nameVariable . it seems that it is rather family friendly and an english restaurant in city centre . it is a pub , also it is kind of near nearVariable , okay ?","did you say nameVariable ? i see , ok , it is an foodVariable restaurant in areaVariable and familyFriendlyVariable near nearVariable , and it is a eatTypeVariable , you know , alright ?",,"[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""it"", ""seems"", ""that"", ""it"", ""is"", ""rather"", ""familyFriendlyVariable"", ""and"", ""an"", ""foodVariable"", ""restaurant"", ""in"", ""areaVariable"", ""."", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""kind"", ""of"", ""near"", ""nearVariable"", "","", ""okay"", ""?""]","[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""it"", ""seems"", ""that"", ""it"", ""is"", ""rather"", ""family"", ""friendly"", ""and"", ""an"", ""english"", ""restaurant"", ""in"", ""city"", ""centre"", ""."", ""it"", ""is"", ""a"", ""pub"", "","", ""also"", ""it"", ""is"", ""kind"", ""of"", ""near"", ""nearVariable"", "","", ""okay"", ""?""]","[""did"", ""you"", ""say"", ""nameVariable"", ""?"", ""i"", ""see"", "","", ""ok"", "","", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", ""in"", ""areaVariable"", ""and"", ""familyFriendlyVariable"", ""near"", ""nearVariable"", "","", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""you"", ""know"", "","", ""alright"", ""?""]",[],agreeable
928,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""high"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""fast food"", ""price"", ""range"", ""high"", ""area"", ""city centre"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",unconscientiousness,"yeah , oh gosh i am not sure . err ... nameVariable is a eatTypeVariable and nameVariable is in areaVariable expensive near nearVariable , familyFriendlyVariable and a foodVariable place .","yeah , oh gosh i am not sure . err ... nameVariable is a pub and nameVariable is in city centre expensive near nearVariable , family friendly and a fast food place .","yeah , i mean , i do n't know . nameVariable has a price range of priceRangeVariable and it is a eatTypeVariable , also it is an foodVariable place and nearVariable and areaVariable and familyFriendlyVariable familyFriendlyVariable .",,"[""yeah"", "","", ""oh"", ""gosh"", ""i"", ""am"", ""not"", ""sure"", ""."", ""err"", ""..."", ""nameVariable"", ""is"", ""a"", ""eatTypeVariable"", ""and"", ""nameVariable"", ""is"", ""in"", ""areaVariable"", ""expensive"", ""near"", ""nearVariable"", "","", ""familyFriendlyVariable"", ""and"", ""a"", ""foodVariable"", ""place"", "".""]","[""yeah"", "","", ""oh"", ""gosh"", ""i"", ""am"", ""not"", ""sure"", ""."", ""err"", ""..."", ""nameVariable"", ""is"", ""a"", ""pub"", ""and"", ""nameVariable"", ""is"", ""in"", ""city"", ""centre"", ""expensive"", ""near"", ""nearVariable"", "","", ""family"", ""friendly"", ""and"", ""a"", ""fast"", ""food"", ""place"", "".""]","[""yeah"", "","", ""i"", ""mean"", "","", ""i"", ""do"", ""n't"", ""know"", ""."", ""nameVariable"", ""has"", ""a"", ""price"", ""range"", ""of"", ""priceRangeVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""an"", ""foodVariable"", ""place"", ""and"", ""nearVariable"", ""and"", ""areaVariable"", ""and"", ""familyFriendlyVariable"", ""familyFriendlyVariable"", "".""]",[],unconscientiousness
800,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""italian"", ""price"", ""range"", ""20-25"", ""area"", ""riverside"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",agreeable,"you want to know more about nameVariable ? well , ok nameVariable is somewhat in areaVariable familyFriendlyVariable near nearVariable and an foodVariable restaurant with a price range of priceRangeVariable and it is a eatTypeVariable , alright ?","you want to know more about nameVariable ? well , ok nameVariable is somewhat in riverside kid friendly near nearVariable and an italian restaurant with a price range of £20-25 and it is a pub , alright ?","you want to know more about nameVariable ? right , i see it is an foodVariable restaurant , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable and it is a eatTypeVariable , also it is in areaVariable , alright ?",,"[""you"", ""want"", ""to"", ""know"", ""more"", ""about"", ""nameVariable"", ""?"", ""well"", "","", ""ok"", ""nameVariable"", ""is"", ""somewhat"", ""in"", ""areaVariable"", ""familyFriendlyVariable"", ""near"", ""nearVariable"", ""and"", ""an"", ""foodVariable"", ""restaurant"", ""with"", ""a"", ""price"", ""range"", ""of"", ""priceRangeVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""alright"", ""?""]","[""you"", ""want"", ""to"", ""know"", ""more"", ""about"", ""nameVariable"", ""?"", ""well"", "","", ""ok"", ""nameVariable"", ""is"", ""somewhat"", ""in"", ""riverside"", ""kid"", ""friendly"", ""near"", ""nearVariable"", ""and"", ""an"", ""italian"", ""restaurant"", ""with"", ""a"", ""price"", ""range"", ""of"", ""\u00a320-25"", ""and"", ""it"", ""is"", ""a"", ""pub"", "","", ""alright"", ""?""]","[""you"", ""want"", ""to"", ""know"", ""more"", ""about"", ""nameVariable"", ""?"", ""right"", "","", ""i"", ""see"", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", "","", ""familyFriendlyVariable"", ""and"", ""rather"", ""priceRangeVariable"", ""priced"", ""near"", ""nearVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""in"", ""areaVariable"", "","", ""alright"", ""?""]",[],agreeable
1009,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Italian"", ""priceRange"": ""high"", ""customerRating"": ""average"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""customer"", ""rating"", ""customerRatingVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""italian"", ""price"", ""range"", ""high"", ""customer"", ""rating"", ""average"", ""area"", ""riverside"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]",extravert,"nameVariable is in areaVariable expensive near nearVariable , it is an foodVariable place , also it is a eatTypeVariable , buddy and it has an customerRatingVariable rating , also it is familyFriendlyVariable .","nameVariable is in riverside expensive near nearVariable , it is an italian place , also it is a pub , buddy and it has an average rating , also it is n't family friendly .","nameVariable is an foodVariable place , familyFriendlyVariable near nearVariable , also it is a eatTypeVariable , you know , it has a customerRatingVariable rating , it is in areaVariable and it is a eatTypeVariable pal !",,"[""nameVariable"", ""is"", ""in"", ""areaVariable"", ""expensive"", ""near"", ""nearVariable"", "","", ""it"", ""is"", ""an"", ""foodVariable"", ""place"", "","", ""also"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""buddy"", ""and"", ""it"", ""has"", ""an"", ""customerRatingVariable"", ""rating"", "","", ""also"", ""it"", ""is"", ""familyFriendlyVariable"", "".""]","[""nameVariable"", ""is"", ""in"", ""riverside"", ""expensive"", ""near"", ""nearVariable"", "","", ""it"", ""is"", ""an"", ""italian"", ""place"", "","", ""also"", ""it"", ""is"", ""a"", ""pub"", "","", ""buddy"", ""and"", ""it"", ""has"", ""an"", ""average"", ""rating"", "","", ""also"", ""it"", ""is"", ""n't"", ""family"", ""friendly"", "".""]","[""nameVariable"", ""is"", ""an"", ""foodVariable"", ""place"", "","", ""familyFriendlyVariable"", ""near"", ""nearVariable"", "","", ""also"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""you"", ""know"", "","", ""it"", ""has"", ""a"", ""customerRatingVariable"", ""rating"", "","", ""it"", ""is"", ""in"", ""areaVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""pal"", ""!""]",[],extravert
65,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Japanese"", ""priceRange"": ""moderate"", ""customerRating"": ""mediocre"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""customer"", ""rating"", ""customerRatingVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""japanese"", ""price"", ""range"", ""moderate"", ""customer"", ""rating"", ""mediocre"", ""area"", ""city centre"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",agreeable,"let 's see what we can find on nameVariable . right , yeah , nameVariable is a foodVariable restaurant in areaVariable , rather familyFriendlyVariable near nearVariable and priceRangeVariable priced with a customerRatingVariable rating , and it is a eatTypeVariable , you see ?","let 's see what we can find on nameVariable . right , yeah , nameVariable is a japanese restaurant in city centre , rather kid friendly near nearVariable and moderately priced with a mediocre rating , and it is a pub , you see ?","did you say nameVariable ? ok , i see it is an foodVariable restaurant with a customerRatingVariable rating , it is a eatTypeVariable , also it is in areaVariable , also it is near nearVariable , also it is familyFriendlyVariable , also it 's priceRangeVariable , you see ?",,"[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""right"", "","", ""yeah"", "","", ""nameVariable"", ""is"", ""a"", ""foodVariable"", ""restaurant"", ""in"", ""areaVariable"", "","", ""rather"", ""familyFriendlyVariable"", ""near"", ""nearVariable"", ""and"", ""priceRangeVariable"", ""priced"", ""with"", ""a"", ""customerRatingVariable"", ""rating"", "","", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""you"", ""see"", ""?""]","[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""right"", "","", ""yeah"", "","", ""nameVariable"", ""is"", ""a"", ""japanese"", ""restaurant"", ""in"", ""city"", ""centre"", "","", ""rather"", ""kid"", ""friendly"", ""near"", ""nearVariable"", ""and"", ""moderately"", ""priced"", ""with"", ""a"", ""mediocre"", ""rating"", "","", ""and"", ""it"", ""is"", ""a"", ""pub"", "","", ""you"", ""see"", ""?""]","[""did"", ""you"", ""say"", ""nameVariable"", ""?"", ""ok"", "","", ""i"", ""see"", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", ""with"", ""a"", ""customerRatingVariable"", ""rating"", "","", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""in"", ""areaVariable"", "","", ""also"", ""it"", ""is"", ""near"", ""nearVariable"", "","", ""also"", ""it"", ""is"", ""familyFriendlyVariable"", "","", ""also"", ""it"", ""'s"", ""priceRangeVariable"", "","", ""you"", ""see"", ""?""]",[],agreeable
755,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""Indian"", ""priceRange"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""pub"", ""food"", ""indian"", ""price"", ""range"", ""high"", ""area"", ""riverside"", ""family"", ""friendly"", ""yes"", ""near"", ""nearVariable"", ""EOS_A""]",agreeable,"let 's see what we can find on nameVariable . well , it is an foodVariable restaurant , rather expensive and quite near nearVariable familyFriendlyVariable in areaVariable and it is a eatTypeVariable , alright ?","let 's see what we can find on nameVariable . well , it is an indian restaurant , rather expensive and quite near nearVariable kid friendly in riverside and it is a pub , alright ?","let 's see , nameVariable ... right , it is somewhat familyFriendlyVariable and a foodVariable restaurant , it is a eatTypeVariable , also it is in areaVariable , and it is somewhat priceRangeVariable priced near nearVariable , you see ?",,"[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""well"", "","", ""it"", ""is"", ""an"", ""foodVariable"", ""restaurant"", "","", ""rather"", ""expensive"", ""and"", ""quite"", ""near"", ""nearVariable"", ""familyFriendlyVariable"", ""in"", ""areaVariable"", ""and"", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""alright"", ""?""]","[""let"", ""'s"", ""see"", ""what"", ""we"", ""can"", ""find"", ""on"", ""nameVariable"", ""."", ""well"", "","", ""it"", ""is"", ""an"", ""indian"", ""restaurant"", "","", ""rather"", ""expensive"", ""and"", ""quite"", ""near"", ""nearVariable"", ""kid"", ""friendly"", ""in"", ""riverside"", ""and"", ""it"", ""is"", ""a"", ""pub"", "","", ""alright"", ""?""]","[""let"", ""'s"", ""see"", "","", ""nameVariable"", ""..."", ""right"", "","", ""it"", ""is"", ""somewhat"", ""familyFriendlyVariable"", ""and"", ""a"", ""foodVariable"", ""restaurant"", "","", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""in"", ""areaVariable"", "","", ""and"", ""it"", ""is"", ""somewhat"", ""priceRangeVariable"", ""priced"", ""near"", ""nearVariable"", "","", ""you"", ""see"", ""?""]",[],agreeable
203,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Indian"", ""priceRange"": ""cheap"", ""customerRating"": ""excellent"", ""area"": ""riverside"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}","[""name"", ""nameVariable"", ""eat"", ""type"", ""eatTypeVariable"", ""food"", ""foodVariable"", ""price"", ""range"", ""priceRangeVariable"", ""customer"", ""rating"", ""customerRatingVariable"", ""area"", ""areaVariable"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]","[""name"", ""nameVariable"", ""eat"", ""type"", ""restaurant"", ""food"", ""indian"", ""price"", ""range"", ""cheap"", ""customer"", ""rating"", ""excellent"", ""area"", ""riverside"", ""family"", ""friendly"", ""no"", ""near"", ""nearVariable"", ""EOS_A""]",unconscientiousness,"oh god i do n't know . mmhm ... nameVariable has a customerRatingVariable rating , also it is darn near nearVariable priceRangeVariable in areaVariable , in it , and an foodVariable place , it is a eatTypeVariable and it is familyFriendlyVariable , okay ?","oh god i do n't know . mmhm ... nameVariable has a excellent rating , also it is darn near nearVariable cheap in riverside , in it , and an indian place , it is a restaurant and it is n't family friendly , okay ?","mmhm ... oh god i am not sure . i mean , nameVariable is a foodVariable place and expensive near nearVariable , it is a eatTypeVariable , also it is familyFriendlyVariable , and it 's in areaVariable , also it has a customerRatingVariable rating .",,"[""oh"", ""god"", ""i"", ""do"", ""n't"", ""know"", ""."", ""mmhm"", ""..."", ""nameVariable"", ""has"", ""a"", ""customerRatingVariable"", ""rating"", "","", ""also"", ""it"", ""is"", ""darn"", ""near"", ""nearVariable"", ""priceRangeVariable"", ""in"", ""areaVariable"", "","", ""in"", ""it"", "","", ""and"", ""an"", ""foodVariable"", ""place"", "","", ""it"", ""is"", ""a"", ""eatTypeVariable"", ""and"", ""it"", ""is"", ""familyFriendlyVariable"", "","", ""okay"", ""?""]","[""oh"", ""god"", ""i"", ""do"", ""n't"", ""know"", ""."", ""mmhm"", ""..."", ""nameVariable"", ""has"", ""a"", ""excellent"", ""rating"", "","", ""also"", ""it"", ""is"", ""darn"", ""near"", ""nearVariable"", ""cheap"", ""in"", ""riverside"", "","", ""in"", ""it"", "","", ""and"", ""an"", ""indian"", ""place"", "","", ""it"", ""is"", ""a"", ""restaurant"", ""and"", ""it"", ""is"", ""n't"", ""family"", ""friendly"", "","", ""okay"", ""?""]","[""mmhm"", ""..."", ""oh"", ""god"", ""i"", ""am"", ""not"", ""sure"", ""."", ""i"", ""mean"", "","", ""nameVariable"", ""is"", ""a"", ""foodVariable"", ""place"", ""and"", ""expensive"", ""near"", ""nearVariable"", "","", ""it"", ""is"", ""a"", ""eatTypeVariable"", "","", ""also"", ""it"", ""is"", ""familyFriendlyVariable"", "","", ""and"", ""it"", ""'s"", ""in"", ""areaVariable"", "","", ""also"", ""it"", ""has"", ""a"", ""customerRatingVariable"", ""rating"", "".""]",[],unconscientiousness
